ARTIFACT_ID,AUDIT_DEFECT,DEPENDENCY_CLASS,DEPENDENCY_PATH,DISPOSITION
TSLRSH-GPU-001,defective Amber name parsing,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-052,defective Amber name parsing,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-052,old ZVZB finite-sample bug,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-052,old checksum deletion bypass,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-052,malformed-energy coercion,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-052,atlas leakage,DIRECT_OR_REVERIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-052,noncanonical identity,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-052,electronic-state reuse mismatch,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-052,mutable result state,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-053,defective Amber name parsing,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-053,old ZVZB finite-sample bug,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-053,old checksum deletion bypass,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-053,malformed-energy coercion,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-053,atlas leakage,DIRECT_OR_REVERIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-053,noncanonical identity,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-053,electronic-state reuse mismatch,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-053,mutable result state,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-054,defective Amber name parsing,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-054,old ZVZB finite-sample bug,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-054,old checksum deletion bypass,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-054,malformed-energy coercion,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-054,atlas leakage,DIRECT_OR_REVERIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-054,noncanonical identity,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-054,electronic-state reuse mismatch,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-054,mutable result state,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-055,defective Amber name parsing,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-055,old ZVZB finite-sample bug,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-055,old checksum deletion bypass,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-055,malformed-energy coercion,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-055,atlas leakage,DIRECT_OR_REVERIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-055,noncanonical identity,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-055,electronic-state reuse mismatch,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-055,mutable result state,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-056,defective Amber name parsing,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-056,old ZVZB finite-sample bug,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-056,old checksum deletion bypass,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-056,malformed-energy coercion,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-056,atlas leakage,DIRECT_OR_REVERIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-056,noncanonical identity,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-056,electronic-state reuse mismatch,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-056,mutable result state,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-057,defective Amber name parsing,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-057,old ZVZB finite-sample bug,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-057,old checksum deletion bypass,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-057,malformed-energy coercion,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-057,atlas leakage,DIRECT_OR_REVERIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-057,noncanonical identity,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-057,electronic-state reuse mismatch,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-057,mutable result state,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-058,defective Amber name parsing,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-058,old ZVZB finite-sample bug,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-058,old checksum deletion bypass,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-058,malformed-energy coercion,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-058,atlas leakage,DIRECT_OR_REVERIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-058,noncanonical identity,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-058,electronic-state reuse mismatch,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-058,mutable result state,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-059,defective Amber name parsing,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-059,old ZVZB finite-sample bug,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-059,old checksum deletion bypass,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-059,malformed-energy coercion,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-059,atlas leakage,DIRECT_OR_REVERIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-059,noncanonical identity,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-059,electronic-state reuse mismatch,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-059,mutable result state,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-060,defective Amber name parsing,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-060,old ZVZB finite-sample bug,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-060,old checksum deletion bypass,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-060,malformed-energy coercion,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-060,atlas leakage,DIRECT_OR_REVERIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-060,noncanonical identity,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-060,electronic-state reuse mismatch,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-060,mutable result state,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
CPU_MIN01_NO_D3_REFERENCE,defective Amber name parsing,NO_DEPENDENCY_IDENTIFIED,component-completeness audit; numerical energy retained but excluded from homogeneous GPU fitting labels,TRUSTED_WITH_LIMITATION
CPU_MIN01_NO_D3_REFERENCE,old ZVZB finite-sample bug,NO_DEPENDENCY_IDENTIFIED,component-completeness audit; numerical energy retained but excluded from homogeneous GPU fitting labels,TRUSTED_WITH_LIMITATION
CPU_MIN01_NO_D3_REFERENCE,old checksum deletion bypass,NO_DEPENDENCY_IDENTIFIED,component-completeness audit; numerical energy retained but excluded from homogeneous GPU fitting labels,TRUSTED_WITH_LIMITATION
CPU_MIN01_NO_D3_REFERENCE,malformed-energy coercion,NO_DEPENDENCY_IDENTIFIED,component-completeness audit; numerical energy retained but excluded from homogeneous GPU fitting labels,TRUSTED_WITH_LIMITATION
CPU_MIN01_NO_D3_REFERENCE,atlas leakage,NO_DEPENDENCY_IDENTIFIED,component-completeness audit; numerical energy retained but excluded from homogeneous GPU fitting labels,TRUSTED_WITH_LIMITATION
CPU_MIN01_NO_D3_REFERENCE,noncanonical identity,NO_DEPENDENCY_IDENTIFIED,component-completeness audit; numerical energy retained but excluded from homogeneous GPU fitting labels,TRUSTED_WITH_LIMITATION
CPU_MIN01_NO_D3_REFERENCE,electronic-state reuse mismatch,NO_DEPENDENCY_IDENTIFIED,component-completeness audit; numerical energy retained but excluded from homogeneous GPU fitting labels,TRUSTED_WITH_LIMITATION
CPU_MIN01_NO_D3_REFERENCE,mutable result state,NO_DEPENDENCY_IDENTIFIED,component-completeness audit; numerical energy retained but excluded from homogeneous GPU fitting labels,TRUSTED_WITH_LIMITATION
CPU_FORCE_CLOUD_60,defective Amber name parsing,NO_DEPENDENCY_IDENTIFIED,component-completeness audit; old checksum bypass neutralized only where referenced SHA files verify; kept outside homogeneous GPU labels,TRUSTED_WITH_LIMITATION
CPU_FORCE_CLOUD_60,old ZVZB finite-sample bug,NO_DEPENDENCY_IDENTIFIED,component-completeness audit; old checksum bypass neutralized only where referenced SHA files verify; kept outside homogeneous GPU labels,TRUSTED_WITH_LIMITATION
CPU_FORCE_CLOUD_60,old checksum deletion bypass,NO_DEPENDENCY_IDENTIFIED,component-completeness audit; old checksum bypass neutralized only where referenced SHA files verify; kept outside homogeneous GPU labels,TRUSTED_WITH_LIMITATION
CPU_FORCE_CLOUD_60,malformed-energy coercion,NO_DEPENDENCY_IDENTIFIED,component-completeness audit; old checksum bypass neutralized only where referenced SHA files verify; kept outside homogeneous GPU labels,TRUSTED_WITH_LIMITATION
CPU_FORCE_CLOUD_60,atlas leakage,NO_DEPENDENCY_IDENTIFIED,component-completeness audit; old checksum bypass neutralized only where referenced SHA files verify; kept outside homogeneous GPU labels,TRUSTED_WITH_LIMITATION
CPU_FORCE_CLOUD_60,noncanonical identity,NO_DEPENDENCY_IDENTIFIED,component-completeness audit; old checksum bypass neutralized only where referenced SHA files verify; kept outside homogeneous GPU labels,TRUSTED_WITH_LIMITATION
CPU_FORCE_CLOUD_60,electronic-state reuse mismatch,NO_DEPENDENCY_IDENTIFIED,component-completeness audit; old checksum bypass neutralized only where referenced SHA files verify; kept outside homogeneous GPU labels,TRUSTED_WITH_LIMITATION
CPU_FORCE_CLOUD_60,mutable result state,NO_DEPENDENCY_IDENTIFIED,component-completeness audit; old checksum bypass neutralized only where referenced SHA files verify; kept outside homogeneous GPU labels,TRUSTED_WITH_LIMITATION
CPU_HESSIAN_MIN01,defective Amber name parsing,NO_DEPENDENCY_IDENTIFIED,electronic-state and checksum provenance reviewed; not mixed into GPU60 fitting labels,TRUSTED_WITH_LIMITATION
CPU_HESSIAN_MIN01,old ZVZB finite-sample bug,NO_DEPENDENCY_IDENTIFIED,electronic-state and checksum provenance reviewed; not mixed into GPU60 fitting labels,TRUSTED_WITH_LIMITATION
CPU_HESSIAN_MIN01,old checksum deletion bypass,NO_DEPENDENCY_IDENTIFIED,electronic-state and checksum provenance reviewed; not mixed into GPU60 fitting labels,TRUSTED_WITH_LIMITATION
CPU_HESSIAN_MIN01,malformed-energy coercion,NO_DEPENDENCY_IDENTIFIED,electronic-state and checksum provenance reviewed; not mixed into GPU60 fitting labels,TRUSTED_WITH_LIMITATION
CPU_HESSIAN_MIN01,atlas leakage,NO_DEPENDENCY_IDENTIFIED,electronic-state and checksum provenance reviewed; not mixed into GPU60 fitting labels,TRUSTED_WITH_LIMITATION
CPU_HESSIAN_MIN01,noncanonical identity,NO_DEPENDENCY_IDENTIFIED,electronic-state and checksum provenance reviewed; not mixed into GPU60 fitting labels,TRUSTED_WITH_LIMITATION
